0, -0.1, 0.1, 0.4, x-, y+, 0, 1, 1, 0
1, -0.2, 0.0, 0.4, x-, y-, 0, 2, 1, 1
2, -0.1, 0.1, 0.4, x+, y+, 1, 2, 2, 1
3, 0.0, 0.0, 0.4, x+, y-, 2, 2, 2, 2
4, -0.1, -0.1, 0.4, x-, y-, 2, 3, 2, 3
5, 0.0, 0.0, 0.4, x+, y+, 3, 3, 3, 3
6, -0.1, 0.1, 0.4, x-, y+, 3, 4, 4, 3
7, 0.0, 0.2, 0.4, x+, y+, 4, 4, 5, 3
8, 0.1, 0.1, 0.4, x+, y-, 5, 4, 5, 4
9, 0.2, 0.2, 0.4, x+, y+, 6, 4, 6, 4
10, 0.1, 0.1, 0.4, x-, y-, 6, 5, 6, 5
11, 0.2, 0.0, 0.4, x+, y-, 7, 5, 6, 6
12, 0.30000000000000004, 0.1, 0.4, x+, y+, 8, 5, 7, 6
13, 0.4, 0.0, 0.4, x+, y-, 9, 5, 7, 7
14, 0.5, 0.1, 0.4, x+, y+, 10, 5, 8, 7
15, 0.6, 0.0, 0.4, x+, y-, 11, 5, 8, 8
16, 0.5, 0.1, 0.4, x-, y+, 11, 6, 9, 8
17, 0.6, 0.2, 0.4, x+, y+, 12, 6, 10, 8
18, 0.5, 0.1, 0.4, x-, y-, 12, 7, 10, 9
19, 0.4, 0.0, 0.4, x-, y-, 12, 8, 10, 10
20, 0.5, -0.1, 0.4, x+, y-, 13, 8, 10, 11
21, 0.6, -0.2, 0.4, x+, y-, 14, 8, 10, 12
22, 0.5, -0.1, 0.4, x-, y+, 14, 9, 11, 12
23, 0.6, -0.2, 0.4, x+, y-, 15, 9, 11, 13
24, 0.5, -0.30000000000000004, 0.4, x-, y-, 15, 10, 11, 14
25, 0.4, -0.20000000000000004, 0.4, x-, y+, 15, 11, 12, 14
26, 0.30000000000000004, -0.30000000000000004, 0.4, x-, y-, 15, 12, 12, 15
27, 0.20000000000000004, -0.4, 0.4, x-, y-, 15, 13, 12, 16
28, 0.30000000000000004, -0.30000000000000004, 0.4, x+, y+, 16, 13, 13, 16
29, 0.4, -0.20000000000000004, 0.4, x+, y+, 17, 13, 14, 16
30, 0.30000000000000004, -0.30000000000000004, 0.4, x-, y-, 17, 14, 14, 17
31, 0.4, -0.4, 0.4, x+, y-, 18, 14, 14, 18
32, 0.30000000000000004, -0.30000000000000004, 0.4, x-, y+, 18, 15, 15, 18
33, 0.4, -0.4, 0.4, x+, y-, 19, 15, 15, 19
34, 0.5, -0.30000000000000004, 0.4, x+, y+, 20, 15, 16, 19
35, 0.6, -0.4, 0.4, x+, y-, 21, 15, 16, 20
36, 0.7, -0.30000000000000004, 0.4, x+, y+, 22, 15, 17, 20
37, 0.7999999999999999, -0.4, 0.4, x+, y-, 23, 15, 17, 21
38, 0.7, -0.5, 0.4, x-, y-, 23, 16, 17, 22
39, 0.6, -0.6, 0.4, x-, y-, 23, 17, 17, 23
40, 0.7, -0.5, 0.4, x+, y+, 24, 17, 18, 23
41, 0.6, -0.6, 0.4, x-, y-, 24, 18, 18, 24
42, 0.7, -0.7, 0.4, x+, y-, 25, 18, 18, 25
43, 0.7999999999999999, -0.7999999999999999, 0.4, x+, y-, 26, 18, 18, 26
44, 0.7, -0.7, 0.4, x-, y+, 26, 19, 19, 26
45, 0.6, -0.7999999999999999, 0.4, x-, y-, 26, 20, 19, 27
46, 0.5, -0.7, 0.4, x-, y+, 26, 21, 20, 27
47, 0.4, -0.6, 0.4, x-, y+, 26, 22, 21, 27
48, 0.30000000000000004, -0.7, 0.4, x-, y-, 26, 23, 21, 28
49, 0.20000000000000004, -0.7999999999999999, 0.4, x-, y-, 26, 24, 21, 29
