0, -0.1, -0.1, 0.4, x-, y-, 0, 1, 0, 1
1, -0.2, 0.0, 0.4, x-, y+, 0, 2, 1, 1
2, -0.30000000000000004, 0.1, 0.4, x-, y+, 0, 3, 2, 1
3, -0.20000000000000004, 0.2, 0.4, x+, y+, 1, 3, 3, 1
4, -0.10000000000000003, 0.1, 0.4, x+, y-, 2, 3, 3, 2
5, -0.20000000000000004, 0.2, 0.4, x-, y+, 2, 4, 4, 2
6, -0.30000000000000004, 0.1, 0.4, x-, y-, 2, 5, 4, 3
7, -0.20000000000000004, 0.2, 0.4, x+, y+, 3, 5, 5, 3
8, -0.30000000000000004, 0.1, 0.4, x-, y-, 3, 6, 5, 4
9, -0.20000000000000004, 0.0, 0.4, x+, y-, 4, 6, 5, 5
10, -0.10000000000000003, -0.1, 0.4, x+, y-, 5, 6, 5, 6
11, -2.7755575615628914e-17, 0.0, 0.4, x+, y+, 6, 6, 6, 6
12, -0.10000000000000003, 0.1, 0.4, x-, y+, 6, 7, 7, 6
13, -0.20000000000000004, 0.2, 0.4, x-, y+, 6, 8, 8, 6
14, -0.30000000000000004, 0.1, 0.4, x-, y-, 6, 9, 8, 7
15, -0.4, 0.0, 0.4, x-, y-, 6, 10, 8, 8
16, -0.5, -0.1, 0.4, x-, y-, 6, 11, 8, 9
17, -0.4, 0.0, 0.4, x+, y+, 7, 11, 9, 9
18, -0.5, 0.1, 0.4, x-, y+, 7, 12, 10, 9
19, -0.4, 0.0, 0.4, x+, y-, 8, 12, 10, 10
20, -0.30000000000000004, -0.1, 0.4, x+, y-, 9, 12, 10, 11
21, -0.4, 0.0, 0.4, x-, y+, 9, 13, 11, 11
22, -0.30000000000000004, 0.1, 0.4, x+, y+, 10, 13, 12, 11
23, -0.4, 0.2, 0.4, x-, y+, 10, 14, 13, 11
24, -0.5, 0.1, 0.4, x-, y-, 10, 15, 13, 12
25, -0.4, 0.0, 0.4, x+, y-, 11, 15, 13, 13
26, -0.30000000000000004, -0.1, 0.4, x+, y-, 12, 15, 13, 14
27, -0.20000000000000004, 0.0, 0.4, x+, y+, 13, 15, 14, 14
28, -0.30000000000000004, -0.1, 0.4, x-, y-, 13, 16, 14, 15
29, -0.20000000000000004, -0.2, 0.4, x+, y-, 14, 16, 14, 16
30, -0.30000000000000004, -0.30000000000000004, 0.4, x-, y-, 14, 17, 14, 17
31, -0.4, -0.20000000000000004, 0.4, x-, y+, 14, 18, 15, 17
32, -0.5, -0.30000000000000004, 0.4, x-, y-, 14, 19, 15, 18
33, -0.6, -0.20000000000000004, 0.4, x-, y+, 14, 20, 16, 18
34, -0.7, -0.10000000000000003, 0.4, x-, y+, 14, 21, 17, 18
35, -0.6, -0.20000000000000004, 0.4, x+, y-, 15, 21, 17, 19
36, -0.7, -0.10000000000000003, 0.4, x-, y+, 15, 22, 18, 19
37, -0.7999999999999999, -0.20000000000000004, 0.4, x-, y-, 15, 23, 18, 20
38, -0.8999999999999999, -0.30000000000000004, 0.4, x-, y-, 15, 24, 18, 21
39, -0.7999999999999999, -0.4, 0.4, x+, y-, 16, 24, 18, 22
40, -0.8999999999999999, -0.30000000000000004, 0.4, x-, y+, 16, 25, 19, 22
41, -0.7999999999999999, -0.4, 0.4, x+, y-, 17, 25, 19, 23
42, -0.7, -0.30000000000000004, 0.4, x+, y+, 18, 25, 20, 23
43, -0.7999999999999999, -0.20000000000000004, 0.4, x-, y+, 18, 26, 21, 23
44, -0.8999999999999999, -0.30000000000000004, 0.4, x-, y-, 18, 27, 21, 24
45, -0.7999999999999999, -0.4, 0.4, x+, y-, 19, 27, 21, 25
46, -0.7, -0.5, 0.4, x+, y-, 20, 27, 21, 26
47, -0.7999999999999999, -0.6, 0.4, x-, y-, 20, 28, 21, 27
48, -0.8999999999999999, -0.5, 0.4, x-, y+, 20, 29, 22, 27
49, -0.7999999999999999, -0.6, 0.4, x+, y-, 21, 29, 22, 28
