0, x+, 1, 0, 0
1, x-, 1, 1, 0
2, y+, 1, 1, 1
3, x+, 2, 1, 1
4, x-, 2, 2, 1
5, y-, 2, 2, 1
6, x-, 2, 3, 1
7, x-, 2, 4, 1
8, x-, 2, 5, 1
9, x+, 3, 5, 1
10, y+, 3, 5, 2
11, x+, 4, 5, 2
12, x+, 5, 5, 2
13, y+, 5, 5, 3
14, y-, 5, 5, 3
15, x+, 6, 5, 3
16, y-, 6, 5, 3
17, y-, 6, 5, 3
18, y+, 6, 5, 4
19, x-, 6, 6, 4
