0, 0.1, R, 1
1, 0.0, L, 1
2, 0.1, R, 2
3, 0.2, R, 3
4, 0.30000000000000004, R, 4
5, 0.20000000000000004, L, 4
6, 0.30000000000000004, R, 5
7, 0.20000000000000004, L, 5
8, 0.10000000000000003, L, 5
9, 0.20000000000000004, R, 6
10, 0.10000000000000003, L, 6
11, 2.7755575615628914e-17, L, 6
12, -0.09999999999999998, L, 6
13, 2.7755575615628914e-17, R, 7
14, 0.10000000000000003, R, 8
15, 0.20000000000000004, R, 9
16, 0.10000000000000003, L, 9
17, 2.7755575615628914e-17, L, 9
18, -0.09999999999999998, L, 9
19, -0.19999999999999998, L, 9
20, -0.3, L, 9
21, -0.19999999999999998, R, 10
22, -0.3, L, 10
23, -0.4, L, 10
24, -0.5, L, 10
25, -0.6, L, 10
26, -0.7, L, 10
27, -0.7999999999999999, L, 10
28, -0.8999999999999999, L, 10
29, -0.7999999999999999, R, 11
30, -0.8999999999999999, L, 11
31, -0.7999999999999999, R, 12
32, -0.8999999999999999, L, 12
33, -0.9999999999999999, L, 12
34, -0.8999999999999999, R, 13
35, -0.9999999999999999, L, 13
36, -0.8999999999999999, R, 14
37, -0.7999999999999999, R, 15
38, -0.8999999999999999, L, 15
39, -0.7999999999999999, R, 16
