0, 0.1, R, 1
1, 0.2, R, 2
2, 0.1, L, 2
3, 0.0, L, 2
4, -0.1, L, 2
5, 0.0, R, 3
6, 0.1, R, 4
7, 0.2, R, 5
8, 0.1, L, 5
9, 0.2, R, 6
10, 0.1, L, 6
11, 0.2, R, 7
12, 0.30000000000000004, R, 8
13, 0.4, R, 9
14, 0.30000000000000004, L, 9
15, 0.20000000000000004, L, 9
16, 0.10000000000000003, L, 9
17, 2.7755575615628914e-17, L, 9
18, 0.10000000000000003, R, 10
19, 0.20000000000000004, R, 11
20, 0.10000000000000003, L, 11
21, 0.20000000000000004, R, 12
22, 0.30000000000000004, R, 13
23, 0.4, R, 14
24, 0.5, R, 15
25, 0.4, L, 15
26, 0.30000000000000004, L, 15
27, 0.4, R, 16
28, 0.30000000000000004, L, 16
29, 0.4, R, 17
30, 0.30000000000000004, L, 17
31, 0.20000000000000004, L, 17
32, 0.10000000000000003, L, 17
33, 2.7755575615628914e-17, L, 17
34, -0.09999999999999998, L, 17
35, 2.7755575615628914e-17, R, 18
36, -0.09999999999999998, L, 18
37, -0.19999999999999998, L, 18
38, -0.09999999999999998, R, 19
39, 2.7755575615628914e-17, R, 20
