0, 0.1, R, 1
1, 0.0, L, 1
2, -0.1, L, 1
3, -0.2, L, 1
4, -0.30000000000000004, L, 1
5, -0.4, L, 1
6, -0.5, L, 1
7, -0.4, R, 2
8, -0.5, L, 2
9, -0.6, L, 2
10, -0.7, L, 2
11, -0.7999999999999999, L, 2
12, -0.7, R, 3
13, -0.7999999999999999, L, 3
14, -0.7, R, 4
15, -0.7999999999999999, L, 4
16, -0.7, R, 5
17, -0.6, R, 6
18, -0.5, R, 7
19, -0.6, L, 7
20, -0.5, R, 8
21, -0.4, R, 9
22, -0.5, L, 9
23, -0.4, R, 10
24, -0.5, L, 10
25, -0.6, L, 10
26, -0.5, R, 11
27, -0.6, L, 11
28, -0.5, R, 12
29, -0.6, L, 12
30, -0.7, L, 12
31, -0.7999999999999999, L, 12
32, -0.7, R, 13
33, -0.6, R, 14
34, -0.7, L, 14
35, -0.7999999999999999, L, 14
36, -0.7, R, 15
37, -0.7999999999999999, L, 15
38, -0.8999999999999999, L, 15
39, -0.7999999999999999, R, 16
