0, 0.1, R, 1
1, 0.2, R, 2
2, 0.30000000000000004, R, 3
3, 0.20000000000000004, L, 3
4, 0.10000000000000003, L, 3
5, 0.20000000000000004, R, 4
6, 0.30000000000000004, R, 5
7, 0.20000000000000004, L, 5
8, 0.10000000000000003, L, 5
9, 2.7755575615628914e-17, L, 5
10, 0.10000000000000003, R, 6
11, 0.20000000000000004, R, 7
12, 0.30000000000000004, R, 8
13, 0.4, R, 9
14, 0.5, R, 10
15, 0.4, L, 10
16, 0.30000000000000004, L, 10
17, 0.20000000000000004, L, 10
18, 0.30000000000000004, R, 11
19, 0.20000000000000004, L, 11
20, 0.10000000000000003, L, 11
21, 2.7755575615628914e-17, L, 11
22, -0.09999999999999998, L, 11
23, -0.19999999999999998, L, 11
24, -0.3, L, 11
25, -0.4, L, 11
26, -0.30000000000000004, R, 12
27, -0.20000000000000004, R, 13
28, -0.10000000000000003, R, 14
29, -0.20000000000000004, L, 14
30, -0.30000000000000004, L, 14
31, -0.4, L, 14
32, -0.30000000000000004, R, 15
33, -0.20000000000000004, R, 16
34, -0.10000000000000003, R, 17
35, -0.20000000000000004, L, 17
36, -0.30000000000000004, L, 17
37, -0.4, L, 17
38, -0.30000000000000004, R, 18
39, -0.4, L, 18
