0, -0.1, L, 0
1, -0.2, L, 0
2, -0.30000000000000004, L, 0
3, -0.4, L, 0
4, -0.30000000000000004, R, 1
5, -0.4, L, 1
6, -0.5, L, 1
7, -0.4, R, 2
8, -0.30000000000000004, R, 3
9, -0.4, L, 3
10, -0.30000000000000004, R, 4
11, -0.20000000000000004, R, 5
12, -0.10000000000000003, R, 6
13, -0.20000000000000004, L, 6
14, -0.10000000000000003, R, 7
15, -2.7755575615628914e-17, R, 8
16, 0.09999999999999998, R, 9
17, -2.7755575615628914e-17, L, 9
18, -0.10000000000000003, L, 9
19, -0.20000000000000004, L, 9
20, -0.10000000000000003, R, 10
21, -2.7755575615628914e-17, R, 11
22, -0.10000000000000003, L, 11
23, -0.20000000000000004, L, 11
24, -0.30000000000000004, L, 11
25, -0.4, L, 11
26, -0.5, L, 11
27, -0.6, L, 11
28, -0.5, R, 12
29, -0.4, R, 13
30, -0.30000000000000004, R, 14
31, -0.4, L, 14
32, -0.5, L, 14
33, -0.6, L, 14
34, -0.7, L, 14
35, -0.6, R, 15
36, -0.5, R, 16
37, -0.4, R, 17
38, -0.30000000000000004, R, 18
39, -0.4, L, 18
