0, -0.1, L, 0
1, -0.2, L, 0
2, -0.1, R, 1
3, 0.0, R, 2
4, 0.1, R, 3
5, 0.2, R, 4
6, 0.30000000000000004, R, 5
7, 0.20000000000000004, L, 5
8, 0.30000000000000004, R, 6
9, 0.4, R, 7
10, 0.30000000000000004, L, 7
11, 0.4, R, 8
12, 0.30000000000000004, L, 8
13, 0.4, R, 9
14, 0.5, R, 10
15, 0.4, L, 10
16, 0.30000000000000004, L, 10
17, 0.4, R, 11
18, 0.30000000000000004, L, 11
19, 0.4, R, 12
20, 0.5, R, 13
21, 0.6, R, 14
22, 0.7, R, 15
23, 0.7999999999999999, R, 16
24, 0.8999999999999999, R, 17
25, 0.9999999999999999, R, 18
26, 0.8999999999999999, L, 18
27, 0.9999999999999999, R, 19
28, 1.0999999999999999, R, 20
29, 0.9999999999999999, L, 20
30, 0.8999999999999999, L, 20
31, 0.7999999999999999, L, 20
32, 0.8999999999999999, R, 21
33, 0.7999999999999999, L, 21
34, 0.8999999999999999, R, 22
35, 0.7999999999999999, L, 22
36, 0.8999999999999999, R, 23
37, 0.9999999999999999, R, 24
38, 0.8999999999999999, L, 24
39, 0.7999999999999999, L, 24
