0, -0.1, L, 0
1, 0.0, R, 1
2, -0.1, L, 1
3, 0.0, R, 2
4, -0.1, L, 2
5, -0.2, L, 2
6, -0.1, R, 3
7, -0.2, L, 3
8, -0.30000000000000004, L, 3
9, -0.4, L, 3
10, -0.5, L, 3
11, -0.4, R, 4
12, -0.30000000000000004, R, 5
13, -0.4, L, 5
14, -0.5, L, 5
15, -0.6, L, 5
16, -0.7, L, 5
17, -0.7999999999999999, L, 5
18, -0.7, R, 6
19, -0.6, R, 7
20, -0.5, R, 8
21, -0.6, L, 8
22, -0.5, R, 9
23, -0.4, R, 10
24, -0.30000000000000004, R, 11
25, -0.20000000000000004, R, 12
26, -0.10000000000000003, R, 13
27, -0.20000000000000004, L, 13
28, -0.10000000000000003, R, 14
29, -2.7755575615628914e-17, R, 15
30, -0.10000000000000003, L, 15
31, -2.7755575615628914e-17, R, 16
32, -0.10000000000000003, L, 16
33, -2.7755575615628914e-17, R, 17
34, 0.09999999999999998, R, 18
35, 0.19999999999999998, R, 19
36, 0.09999999999999998, L, 19
37, 0.19999999999999998, R, 20
38, 0.3, R, 21
39, 0.4, R, 22
