0, 0.1, R, 1
1, 0.2, R, 2
2, 0.1, L, 2
3, 0.0, L, 2
4, -0.1, L, 2
5, 0.0, R, 3
6, 0.1, R, 4
7, 0.2, R, 5
8, 0.1, L, 5
9, 0.0, L, 5
10, -0.1, L, 5
11, -0.2, L, 5
12, -0.1, R, 6
13, 0.0, R, 7
14, 0.1, R, 8
15, 0.2, R, 9
16, 0.1, L, 9
17, 0.0, L, 9
18, -0.1, L, 9
19, -0.2, L, 9
20, -0.1, R, 10
21, -0.2, L, 10
22, -0.1, R, 11
23, 0.0, R, 12
24, -0.1, L, 12
25, -0.2, L, 12
26, -0.1, R, 13
27, 0.0, R, 14
28, -0.1, L, 14
29, 0.0, R, 15
30, 0.1, R, 16
31, 0.2, R, 17
32, 0.1, L, 17
33, 0.2, R, 18
34, 0.1, L, 18
35, 0.2, R, 19
36, 0.30000000000000004, R, 20
37, 0.20000000000000004, L, 20
38, 0.30000000000000004, R, 21
39, 0.20000000000000004, L, 21
