0, 0.1, R, 1
1, 0.0, L, 1
2, -0.1, L, 1
3, -0.2, L, 1
4, -0.30000000000000004, L, 1
5, -0.20000000000000004, R, 2
6, -0.30000000000000004, L, 2
7, -0.20000000000000004, R, 3
8, -0.30000000000000004, L, 3
9, -0.20000000000000004, R, 4
10, -0.30000000000000004, L, 4
11, -0.4, L, 4
12, -0.5, L, 4
13, -0.6, L, 4
14, -0.7, L, 4
15, -0.6, R, 5
16, -0.7, L, 5
17, -0.7999999999999999, L, 5
18, -0.7, R, 6
19, -0.7999999999999999, L, 6
20, -0.7, R, 7
21, -0.6, R, 8
22, -0.5, R, 9
23, -0.4, R, 10
24, -0.5, L, 10
25, -0.6, L, 10
26, -0.5, R, 11
27, -0.6, L, 11
28, -0.7, L, 11
29, -0.7999999999999999, L, 11
30, -0.8999999999999999, L, 11
31, -0.9999999999999999, L, 11
32, -0.8999999999999999, R, 12
33, -0.7999999999999999, R, 13
34, -0.7, R, 14
35, -0.7999999999999999, L, 14
36, -0.7, R, 15
37, -0.6, R, 16
38, -0.7, L, 16
39, -0.6, R, 17
