0, 0.1, R, 1
1, 0.2, R, 2
2, 0.30000000000000004, R, 3
3, 0.20000000000000004, L, 3
4, 0.10000000000000003, L, 3
5, 0.20000000000000004, R, 4
6, 0.30000000000000004, R, 5
7, 0.20000000000000004, L, 5
8, 0.30000000000000004, R, 6
9, 0.20000000000000004, L, 6
10, 0.30000000000000004, R, 7
11, 0.20000000000000004, L, 7
12, 0.10000000000000003, L, 7
13, 0.20000000000000004, R, 8
14, 0.30000000000000004, R, 9
15, 0.20000000000000004, L, 9
16, 0.10000000000000003, L, 9
17, 0.20000000000000004, R, 10
18, 0.10000000000000003, L, 10
19, 2.7755575615628914e-17, L, 10
20, 0.10000000000000003, R, 11
21, 0.20000000000000004, R, 12
22, 0.30000000000000004, R, 13
23, 0.20000000000000004, L, 13
24, 0.10000000000000003, L, 13
25, 2.7755575615628914e-17, L, 13
26, -0.09999999999999998, L, 13
27, 2.7755575615628914e-17, R, 14
28, -0.09999999999999998, L, 14
29, 2.7755575615628914e-17, R, 15
30, -0.09999999999999998, L, 15
31, 2.7755575615628914e-17, R, 16
32, -0.09999999999999998, L, 16
33, -0.19999999999999998, L, 16
34, -0.09999999999999998, R, 17
35, -0.19999999999999998, L, 17
36, -0.3, L, 17
37, -0.19999999999999998, R, 18
38, -0.09999999999999998, R, 19
39, -0.19999999999999998, L, 19
