0, -0.1, L, 0
1, -0.2, L, 0
2, -0.30000000000000004, L, 0
3, -0.20000000000000004, R, 1
4, -0.10000000000000003, R, 2
5, -2.7755575615628914e-17, R, 3
6, -0.10000000000000003, L, 3
7, -0.20000000000000004, L, 3
8, -0.10000000000000003, R, 4
9, -0.20000000000000004, L, 4
10, -0.30000000000000004, L, 4
11, -0.20000000000000004, R, 5
12, -0.30000000000000004, L, 5
13, -0.4, L, 5
14, -0.5, L, 5
15, -0.4, R, 6
16, -0.30000000000000004, R, 7
17, -0.4, L, 7
18, -0.30000000000000004, R, 8
19, -0.20000000000000004, R, 9
20, -0.10000000000000003, R, 10
21, -2.7755575615628914e-17, R, 11
22, -0.10000000000000003, L, 11
23, -2.7755575615628914e-17, R, 12
24, -0.10000000000000003, L, 12
25, -2.7755575615628914e-17, R, 13
26, 0.09999999999999998, R, 14
27, -2.7755575615628914e-17, L, 14
28, 0.09999999999999998, R, 15
29, 0.19999999999999998, R, 16
30, 0.3, R, 17
31, 0.19999999999999998, L, 17
32, 0.3, R, 18
33, 0.4, R, 19
34, 0.5, R, 20
35, 0.6, R, 21
36, 0.5, L, 21
37, 0.4, L, 21
38, 0.30000000000000004, L, 21
39, 0.4, R, 22
