123153, 0.00524092698469758, 0.002030442003160715, 0.0038000524509698153, -0.0016442887717857957
123253, 0.0056085167452692986, 0.0021325440611690283, 0.00822475366294384, -0.0013623242266476154
123353, 0.005529773887246847, 0.0020516570657491684, 0.006512994412332773, -0.001747752190567553
123453, 0.005583215970546007, 0.001949895522557199, 0.006047357339411974, -0.0013203046983107924
123553, 0.0057067424058914185, 0.0021707869600504637, 0.006981262471526861, -0.0030362745746970177
123653, 0.005583665333688259, 0.0020705631468445063, 0.005522319581359625, -0.0010463580256327987
123756, 0.005559584591537714, 0.00215005106292665, 0.0049881464801728725, 0.0016769476933404803
123853, 0.005522024817764759, 0.0021021291613578796, 0.003933203872293234, -0.0027342652902007103
123953, 0.0055892206728458405, 0.0021600855980068445, 0.006820043083280325, -0.0033972656819969416
124053, 0.005583723075687885, 0.002061688108369708, 0.005789461545646191, -0.0014087753370404243
124154, 0.005534205120056868, 0.002243017079308629, 0.004912182223051786, -0.0016834394773468375
124253, 0.005590662360191345, 0.00208253669552505, 0.006020420230925083, -0.0017597456462681293
124353, 0.005628005135804415, 0.0021691126748919487, 0.0054034520871937275, -0.0013418970629572868
124453, 0.0056190500035882, 0.0021323550026863813, 0.004467128776013851, -0.0008173326496034861
124553, 0.005747604183852673, 0.0021729031577706337, 0.008241145871579647, -0.0016364629846066236
124653, 0.005756848957389593, 0.00210923096165061, 0.007080447394400835, -0.00364791601896286
124753, 0.005652355030179024, 0.002118604490533471, 0.006348465569317341, -0.0013181932736188173
124853, 0.005638400558382273, 0.002056779572740197, 0.006639614701271057, -0.0019202758558094501
124953, 0.005533325951546431, 0.0021024132147431374, 0.005584477446973324, -0.00156037462875247
125053, 0.005504427012056112, 0.0021347729489207268, 0.0050728777423501015, -0.0011304637882858515
125153, 0.005799321923404932, 0.0022359408903867006, 0.009413407184183598, 0.0006206159014254808
125253, 0.005556810647249222, 0.002052182564511895, 0.00723990797996521, 0.0004957127966918051
125353, 0.005648867227137089, 0.0020205092150717974, 0.006053441669791937, 0.010766248218715191
125456, 0.006169852800667286, 0.0018270264845341444, 0.005256135016679764, 0.00518643157556653
125553, 0.0062829493544995785, -1.9486527889966965e-05, 0.006159271113574505, 0.015092842280864716
125653, 0.011116706766188145, -0.0034133035223931074, 0.0036181809846311808, 0.016733864322304726
125753, 0.015296475030481815, -0.0038756823632866144, 0.008731323294341564, 0.014302932657301426
125853, 0.02136107347905636, 0.003083795076236129, 0.02313382923603058, 0.0022485891822725534
125953, 0.0027106022462248802, 0.010830026119947433, 0.03307120501995087, 0.013591178692877293
126056, -0.01220821775496006, 0.018197685480117798, 0.0670541524887085, 0.007196234073489904
126153, -0.01704215630888939, 0.020052559673786163, 0.108014777302742, 0.008239698596298695
126253, -0.014128530398011208, 0.018964270129799843, 0.1457817107439041, 0.014570563100278378
126353, -0.010192505083978176, 0.015774022787809372, 0.18540920317173004, 0.0025507579557597637
126453, -0.006018273998051882, 0.011365478858351707, 0.23038949072360992, 0.015252470038831234
126553, 0.006221597082912922, 0.007105878088623285, 0.27074486017227173, -0.0033549692016094923
126653, 0.012155753560364246, 0.00487932562828064, 0.31123337149620056, 0.0016716253012418747
126756, 0.014929331839084625, 0.003925761673599482, 0.34815549850463867, 0.0003546573861967772
126853, 0.01497399341315031, 0.00316930771805346, 0.3775552213191986, 0.008268166333436966
126953, 0.012941521592438221, 0.0028162214439362288, 0.4012354016304016, 0.010031786747276783
127056, 0.009943305514752865, 0.0017569203628227115, 0.4215239882469177, 0.012472720816731453
127153, 0.006245147902518511, 0.000387731910450384, 0.4396284520626068, 0.006189306732267141
127253, 0.0028619011864066124, -0.0016755209071561694, 0.4527432918548584, 0.01080518402159214
127353, 0.0009372704662382603, -0.0037599666975438595, 0.46537351608276367, -0.0005419336375780404
127453, -0.00046312971971929073, -0.0057128798216581345, 0.47684991359710693, 0.008851505815982819
127553, -0.0012635675957426429, -0.007597289979457855, 0.48545128107070923, 0.004163343459367752
127653, -0.0011207611532881856, -0.009021678939461708, 0.4935191571712494, 0.012102587148547173
127753, -0.001379354391247034, -0.01005714014172554, 0.5012229084968567, 0.010344711132347584
127853, -0.000959811732172966, -0.01058946829289198, 0.5066463351249695, 0.006563636474311352
127953, -0.0011168720666319132, -0.010415559634566307, 0.5110544562339783, 0.011452899314463139
128053, -0.0004920493229292333, -0.009930274449288845, 0.5161914825439453, 0.0003125706862192601
128153, 0.00039373827166855335, -0.008997096680104733, 0.5194403529167175, 0.00452329870313406
128253, 0.0013202864211052656, -0.008272292092442513, 0.5221116542816162, 0.0032017529010772705
128356, 0.0024501627776771784, -0.007068286649882793, 0.5270329713821411, 0.00576883926987648
128453, 0.0028620329685509205, -0.005990304984152317, 0.5301627516746521, 0.005079912953078747
128553, 0.0011802419321611524, -0.0052350605838000774, 0.5329093337059021, 0.011229382827877998
128653, -0.005836949683725834, -0.004826436750590801, 0.5352156162261963, 0.010284469462931156
128753, -0.018062273040413857, -0.004237169399857521, 0.5401781797409058, 0.007603238336741924
128853, -0.034378547221422195, -0.003975363913923502, 0.5405049324035645, 0.020065397024154663
128953, -0.05059107765555382, -0.0033001117408275604, 0.5405604243278503, 0.012525207363069057
129053, -0.06771238893270493, -0.0020717300940304995, 0.5449008941650391, 0.015557926148176193
129153, -0.07755403220653534, -0.0004785240744240582, 0.5476245284080505, 0.010400991886854172
