0, -0.1, L, 0
1, -0.2, L, 0
2, -0.1, R, 1
3, 0.0, R, 2
4, -0.1, L, 2
5, -0.2, L, 2
6, -0.30000000000000004, L, 2
7, -0.20000000000000004, R, 3
8, -0.30000000000000004, L, 3
9, -0.20000000000000004, R, 4
10, -0.10000000000000003, R, 5
11, -2.7755575615628914e-17, R, 6
12, -0.10000000000000003, L, 6
13, -0.20000000000000004, L, 6
14, -0.10000000000000003, R, 7
15, -0.20000000000000004, L, 7
16, -0.10000000000000003, R, 8
17, -2.7755575615628914e-17, R, 9
18, -0.10000000000000003, L, 9
19, -0.20000000000000004, L, 9
20, -0.30000000000000004, L, 9
21, -0.20000000000000004, R, 10
22, -0.30000000000000004, L, 10
23, -0.4, L, 10
24, -0.5, L, 10
25, -0.6, L, 10
26, -0.5, R, 11
27, -0.4, R, 12
28, -0.30000000000000004, R, 13
29, -0.20000000000000004, R, 14
30, -0.10000000000000003, R, 15
31, -2.7755575615628914e-17, R, 16
32, 0.09999999999999998, R, 17
33, 0.19999999999999998, R, 18
34, 0.3, R, 19
35, 0.4, R, 20
36, 0.30000000000000004, L, 20
37, 0.20000000000000004, L, 20
38, 0.30000000000000004, R, 21
39, 0.4, R, 22
