0, 0.1, R, 1
1, 0.0, L, 1
2, 0.1, R, 2
3, 0.2, R, 3
4, 0.1, L, 3
5, 0.0, L, 3
6, 0.1, R, 4
7, 0.0, L, 4
8, -0.1, L, 4
9, -0.2, L, 4
10, -0.30000000000000004, L, 4
11, -0.20000000000000004, R, 5
12, -0.10000000000000003, R, 6
13, -0.20000000000000004, L, 6
14, -0.30000000000000004, L, 6
15, -0.4, L, 6
16, -0.30000000000000004, R, 7
17, -0.20000000000000004, R, 8
18, -0.10000000000000003, R, 9
19, -0.20000000000000004, L, 9
20, -0.30000000000000004, L, 9
21, -0.4, L, 9
22, -0.30000000000000004, R, 10
23, -0.20000000000000004, R, 11
24, -0.10000000000000003, R, 12
25, -0.20000000000000004, L, 12
26, -0.10000000000000003, R, 13
27, -2.7755575615628914e-17, R, 14
28, -0.10000000000000003, L, 14
29, -0.20000000000000004, L, 14
30, -0.30000000000000004, L, 14
31, -0.4, L, 14
32, -0.30000000000000004, R, 15
33, -0.20000000000000004, R, 16
34, -0.10000000000000003, R, 17
35, -2.7755575615628914e-17, R, 18
36, 0.09999999999999998, R, 19
37, 0.19999999999999998, R, 20
38, 0.09999999999999998, L, 20
39, -2.7755575615628914e-17, L, 20
